資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20220408,6693,2,2054,3493240,7.64
20220408,6693,3,222,1709567,3.73
20220408,6693,4,74,950911,2.07
20220408,6693,5,49,897945,1.96
20220408,6693,6,56,1457980,3.18
20220408,6693,7,27,969485,2.12
20220408,6693,8,19,882689,1.93
20220408,6693,9,44,3166230,6.92
20220408,6693,10,25,3782677,8.27
20220408,6693,11,13,3687867,8.06
20220408,6693,12,7,3451130,7.54
20220408,6693,13,2,1436854,3.14
20220408,6693,14,0,0,0.00
20220408,6693,15,8,19773810,43.24
20220408,6693,16,0,0,0.00
20220408,6693,17,2940,45720000,100.00
20220408,6695,1,371,60366,0.07
20220408,6695,2,1302,2757169,3.23
20220408,6695,3,232,1836037,2.15
20220408,6695,4,76,995700,1.16
20220408,6695,5,48,883910,1.03
20220408,6695,6,69,1804010,2.11
20220408,6695,7,44,1595902,1.87
20220408,6695,8,29,1315205,1.54
20220408,6695,9,71,5116381,5.99
20220408,6695,10,44,6266622,7.34
20220408,6695,11,21,5638274,6.61
20220408,6695,12,2,1025000,1.20
20220408,6695,13,1,601351,0.70
20220408,6695,14,2,1864545,2.18
20220408,6695,15,11,53513028,62.75
20220408,6695,16,0,0,0.00
20220408,6695,17,2323,85273500,100.00
20220408,6696,1,708,132760,0.18
20220408,6696,2,1450,2829618,3.92
20220408,6696,3,269,1884442,2.61
20220408,6696,4,129,1564142,2.16
20220408,6696,5,67,1206148,1.67
20220408,6696,6,81,1920838,2.66
20220408,6696,7,46,1574110,2.18
20220408,6696,8,30,1346715,1.86
20220408,6696,9,69,4828463,6.69
20220408,6696,10,46,6540210,9.06
20220408,6696,11,13,3258631,4.51
20220408,6696,12,7,3590292,4.97
20220408,6696,13,4,2699342,3.74
20220408,6696,14,1,879929,1.21
20220408,6696,15,6,37918110,52.53
20220408,6696,16,0,0,0.00
20220408,6696,17,2926,72173750,100.00
20220408,6697,1,106,5044,0.01
20220408,6697,2,722,1415956,5.18
20220408,6697,3,124,976877,3.57
20220408,6697,4,29,385000,1.40
20220408,6697,5,27,481834,1.76
20220408,6697,6,28,728001,2.66
20220408,6697,7,15,534006,1.95
20220408,6697,8,13,609531,2.23
20220408,6697,9,7,538000,1.96
20220408,6697,10,8,922251,3.37
20220408,6697,11,2,633000,2.31
20220408,6697,12,2,878591,3.21
20220408,6697,13,0,0,0.00
20220408,6697,14,0,0,0.00
20220408,6697,15,3,19215273,70.32
20220408,6697,16,0,0,0.00
20220408,6697,17,1086,27323364,100.00
20220408,6698,1,8406,57683,0.08
20220408,6698,2,3976,7801770,11.75
20220408,6698,3,465,3744182,5.63
20220408,6698,4,141,1842154,2.77
20220408,6698,5,108,2008750,3.02
20220408,6698,6,67,1721219,2.59
20220408,6698,7,42,1485054,2.23
20220408,6698,8,34,1591168,2.39
20220408,6698,9,70,4966115,7.48
20220408,6698,10,38,5507557,8.29
20220408,6698,11,17,4974392,7.49
20220408,6698,12,6,2987998,4.50
20220408,6698,13,2,1311787,1.97
20220408,6698,14,2,1691545,2.54
20220408,6698,15,7,24698379,37.20
20220408,6698,16,0,0,0.00
20220408,6698,17,13381,66389753,100.00
20220408,6699,1,94,19601,0.07
20220408,6699,2,211,465150,1.67
20220408,6699,3,29,226102,0.81
20220408,6699,4,16,202581,0.73
20220408,6699,5,10,181551,0.65
20220408,6699,6,10,263270,0.95
20220408,6699,7,9,325232,1.17
20220408,6699,8,2,93950,0.33
20220408,6699,9,9,589615,2.12
20220408,6699,10,6,906691,3.27
20220408,6699,11,5,1601011,5.77
20220408,6699,12,3,1395862,5.03
20220408,6699,13,1,795014,2.86
20220408,6699,14,2,1895363,6.84
20220408,6699,15,8,18746849,67.65
20220408,6699,16,0,0,0.00
20220408,6699,17,415,27707842,100.00
20220408,6701,1,210,14213,0.00
20220408,6701,2,304,747978,0.30
20220408,6701,3,72,578395,0.23
20220408,6701,4,41,503547,0.20
20220408,6701,5,20,368692,0.14
20220408,6701,6,75,1799309,0.72
20220408,6701,7,17,585809,0.23
20220408,6701,8,10,473946,0.19
20220408,6701,9,19,1389930,0.55
20220408,6701,10,11,1594608,0.63
20220408,6701,11,2,410999,0.16
20220408,6701,12,0,0,0.00
20220408,6701,13,0,0,0.00
20220408,6701,14,0,0,0.00
20220408,6701,15,3,240827338,96.60
20220408,6701,16,0,0,0.00
20220408,6701,17,784,249294764,100.00
20220408,6702,1,2473,364538,0.04
20220408,6702,2,4861,10551825,1.39
20220408,6702,3,1515,11521433,1.51
20220408,6702,4,684,7803621,1.02
20220408,6702,5,423,7794076,1.02
20220408,6702,6,476,11712091,1.54
20220408,6702,7,214,7429109,0.97
20220408,6702,8,222,10434700,1.37
20220408,6702,9,413,31787688,4.18
20220408,6702,10,209,31219610,4.11
20220408,6702,11,91,26366189,3.47
20220408,6702,12,34,17425279,2.29
20220408,6702,13,14,10206954,1.34
20220408,6702,14,6,5490315,0.72
20220408,6702,15,45,568552253,74.94
20220408,6702,16,0,0,0.00
20220408,6702,17,11680,758659681,100.00
20220408,6703,1,4908,67995,0.32
20220408,6703,2,1636,2888538,13.88
20220408,6703,3,116,907095,4.36
20220408,6703,4,39,500377,2.40
20220408,6703,5,31,559556,2.69
20220408,6703,6,12,317348,1.52
20220408,6703,7,16,566000,2.72
20220408,6703,8,5,223860,1.07
20220408,6703,9,14,1135569,5.45
20220408,6703,10,4,578403,2.78
20220408,6703,11,5,1658936,7.97
20220408,6703,12,4,2074896,9.97
20220408,6703,13,3,2015378,9.68
20220408,6703,14,1,983791,4.72
20220408,6703,15,3,6322258,30.39
20220408,6703,16,0,0,0.00
20220408,6703,17,6797,20800000,100.00
20220408,6704,1,0,0,0.00
20220408,6704,2,0,0,0.00
20220408,6704,3,0,0,0.00
20220408,6704,4,0,0,0.00
20220408,6704,5,0,0,0.00
20220408,6704,6,0,0,0.00
20220408,6704,7,0,0,0.00
20220408,6704,8,0,0,0.00
20220408,6704,9,0,0,0.00
20220408,6704,10,0,0,0.00
20220408,6704,11,0,0,0.00
20220408,6704,12,0,0,0.00
20220408,6704,13,0,0,0.00
20220408,6704,14,0,0,0.00
20220408,6704,15,1,82899316,100.00
20220408,6704,16,0,0,0.00
20220408,6704,17,1,82899316,100.00
20220408,6705,1,35,5144,0.03
20220408,6705,2,50,108105,0.63
20220408,6705,3,19,138858,0.81
20220408,6705,4,3,39575,0.23
20220408,6705,5,2,35000,0.20
20220408,6705,6,7,158758,0.93
20220408,6705,7,5,165827,0.97
20220408,6705,8,1,47058,0.27
20220408,6705,9,7,496968,2.91
20220408,6705,10,9,1390355,8.15
20220408,6705,11,9,2816366,16.51
20220408,6705,12,2,967605,5.67
20220408,6705,13,0,0,0.00
20220408,6705,14,0,0,0.00
20220408,6705,15,5,10680381,62.64
20220408,6705,16,0,0,0.00
20220408,6705,17,154,17050000,100.00
20220408,6706,1,6645,426548,0.58
20220408,6706,2,6839,11994428,16.31
20220408,6706,3,546,4171561,5.67
20220408,6706,4,157,2005190,2.72
20220408,6706,5,98,1757785,2.39
20220408,6706,6,88,2151577,2.92
20220408,6706,7,43,1555644,2.11
20220408,6706,8,30,1384042,1.88
20220408,6706,9,56,3963666,5.39
20220408,6706,10,47,6723199,9.14
20220408,6706,11,37,10266592,13.96
20220408,6706,12,11,5351277,7.27
20220408,6706,13,4,2812381,3.82
20220408,6706,14,1,846096,1.15
20220408,6706,15,10,18126879,24.65
20220408,6706,16,0,0,0.00
20220408,6706,17,14612,73536865,100.00
20220408,6707,1,0,0,0.00
20220408,6707,2,0,0,0.00
20220408,6707,3,0,0,0.00
20220408,6707,4,0,0,0.00
20220408,6707,5,0,0,0.00
20220408,6707,6,0,0,0.00
20220408,6707,7,0,0,0.00
20220408,6707,8,0,0,0.00
20220408,6707,9,0,0,0.00
20220408,6707,10,0,0,0.00
20220408,6707,11,0,0,0.00
20220408,6707,12,0,0,0.00
20220408,6707,13,0,0,0.00
20220408,6707,14,0,0,0.00
20220408,6707,15,1,47600000,100.00
20220408,6707,16,0,0,0.00
20220408,6707,17,1,47600000,100.00
20220408,6708,1,514,78008,0.30
20220408,6708,2,924,1792440,7.00
20220408,6708,3,129,922301,3.60
20220408,6708,4,57,695501,2.71
20220408,6708,5,31,541828,2.11
20220408,6708,6,28,693969,2.71
20220408,6708,7,9,311794,1.21
20220408,6708,8,11,495257,1.93
20220408,6708,9,26,1744910,6.81
20220408,6708,10,14,1873438,7.31
20220408,6708,11,6,1408309,5.50
20220408,6708,12,1,419170,1.63
20220408,6708,13,0,0,0.00
20220408,6708,14,0,0,0.00
20220408,6708,15,4,14618854,57.11
20220408,6708,16,0,0,0.00
20220408,6708,17,1754,25595779,100.00
20220408,6709,1,211,40662,0.08
20220408,6709,2,1527,2937129,5.95
20220408,6709,3,175,1415826,2.87
20220408,6709,4,67,849962,1.72
20220408,6709,5,41,732349,1.48
20220408,6709,6,49,1246500,2.52
20220408,6709,7,42,1458888,2.95
20220408,6709,8,17,788828,1.59
20220408,6709,9,31,2197940,4.45
20220408,6709,10,23,3075631,6.23
20220408,6709,11,18,4993453,10.12
20220408,6709,12,7,3478961,7.05
20220408,6709,13,2,1406082,2.85
20220408,6709,14,2,1659534,3.36
20220408,6709,15,6,23020255,46.69
20220408,6709,16,0,0,0.00
20220408,6709,17,2218,49302000,100.00
20220408,6712,1,1604,275136,0.44
20220408,6712,2,4923,9295292,15.01
20220408,6712,3,551,4285781,6.92
20220408,6712,4,204,2631286,4.25
20220408,6712,5,103,1914941,3.09
20220408,6712,6,94,2361713,3.81
20220408,6712,7,44,1595000,2.57
20220408,6712,8,31,1449796,2.34
20220408,6712,9,44,3106959,5.01
20220408,6712,10,27,3721004,6.01
20220408,6712,11,6,1692737,2.73
20220408,6712,12,2,933000,1.50
20220408,6712,13,3,2094500,3.38
20220408,6712,14,1,927578,1.49
20220408,6712,15,4,25613277,41.37
20220408,6712,16,0,0,0.00
20220408,6712,17,7641,61898000,100.00
20220408,6713,1,66,11809,0.04
20220408,6713,2,515,1176365,3.99
20220408,6713,3,112,888526,3.01
20220408,6713,4,39,489719,1.66
20220408,6713,5,33,620929,2.10
20220408,6713,6,30,797556,2.70
20220408,6713,7,11,388586,1.31
20220408,6713,8,13,574390,1.94
20220408,6713,9,33,2380177,8.07
20220408,6713,10,9,1423109,4.82
20220408,6713,11,11,2957373,10.03
20220408,6713,12,6,3177055,10.77
20220408,6713,13,4,2640755,8.95
20220408,6713,14,1,817642,2.77
20220408,6713,15,4,11132734,37.76
20220408,6713,16,0,0,0.00
20220408,6713,17,887,29476725,100.00
20220408,6715,1,230,27778,0.04
20220408,6715,2,1119,2040962,3.37
20220408,6715,3,186,1379461,2.28
20220408,6715,4,81,974885,1.61
20220408,6715,5,35,612957,1.01
20220408,6715,6,34,824146,1.36
20220408,6715,7,23,793459,1.31
20220408,6715,8,8,338376,0.55
20220408,6715,9,23,1490029,2.46
20220408,6715,10,14,1965094,3.24
20220408,6715,11,5,1334470,2.20
20220408,6715,12,6,2902734,4.79
20220408,6715,13,1,643322,1.06
20220408,6715,14,1,866395,1.43
20220408,6715,15,10,44305932,73.23
20220408,6715,16,0,0,0.00
20220408,6715,17,1776,60500000,100.00
20220408,6716,1,515,60857,0.24
20220408,6716,2,1120,1908801,7.78
20220408,6716,3,82,598263,2.43
20220408,6716,4,32,401555,1.63
20220408,6716,5,17,302243,1.23
20220408,6716,6,23,546422,2.22
20220408,6716,7,9,326006,1.32
20220408,6716,8,5,227547,0.92
20220408,6716,9,16,1147143,4.67
20220408,6716,10,21,3207638,13.07
20220408,6716,11,16,4276897,17.44
20220408,6716,12,7,3616180,14.74
20220408,6716,13,1,628292,2.56
20220408,6716,14,0,0,0.00
20220408,6716,15,4,7275556,29.66
20220408,6716,16,0,0,0.00
20220408,6716,17,1868,24523400,100.00
20220408,6717,1,67,9629,0.03
20220408,6717,2,254,592863,2.37
20220408,6717,3,46,356285,1.42
20220408,6717,4,25,321155,1.28
20220408,6717,5,9,160000,0.64
20220408,6717,6,17,412237,1.65
20220408,6717,7,9,318583,1.27
20220408,6717,8,6,283160,1.13
20220408,6717,9,15,1199775,4.81
20220408,6717,10,4,654176,2.62
20220408,6717,11,3,853166,3.42
20220408,6717,12,4,2061250,8.26
20220408,6717,13,4,2807014,11.25
20220408,6717,14,3,3000000,12.03
20220408,6717,15,4,11907269,47.75
20220408,6717,16,0,0,0.00
20220408,6717,17,470,24936562,100.00
20220408,6719,1,5509,811930,1.03
20220408,6719,2,5869,9864770,12.60
20220408,6719,3,460,3503711,4.47
20220408,6719,4,156,2007382,2.56
20220408,6719,5,90,1630977,2.08
20220408,6719,6,74,1847873,2.36
20220408,6719,7,50,1738272,2.22
20220408,6719,8,24,1066193,1.36
20220408,6719,9,62,4318153,5.51
20220408,6719,10,30,4219911,5.39
20220408,6719,11,16,4449091,5.68
20220408,6719,12,10,4793013,6.12
20220408,6719,13,3,2091000,2.67
20220408,6719,14,0,0,0.00
20220408,6719,15,8,35922513,45.89
20220408,6719,16,0,0,0.00
20220408,6719,17,12361,78264789,100.00
20220408,6720,1,108,16383,0.08
20220408,6720,2,271,564483,2.83
20220408,6720,3,54,402070,2.01
20220408,6720,4,26,302970,1.52
20220408,6720,5,13,219751,1.10
20220408,6720,6,25,598844,3.00
20220408,6720,7,9,307230,1.54
20220408,6720,8,7,311400,1.56
20220408,6720,9,14,1008742,5.06
20220408,6720,10,10,1448720,7.27
20220408,6720,11,10,2781108,13.97
20220408,6720,12,5,2444090,12.27
20220408,6720,13,3,2301787,11.56
20220408,6720,14,0,0,0.00
20220408,6720,15,4,7198022,36.16
20220408,6720,16,0,0,0.00
20220408,6720,17,559,19905600,100.00
20220408,6721,1,136,16934,0.08
20220408,6721,2,284,517907,2.58
20220408,6721,3,28,226069,1.13
20220408,6721,4,16,209139,1.04
20220408,6721,5,8,143100,0.71
20220408,6721,6,18,459828,2.29
20220408,6721,7,10,356000,1.78
20220408,6721,8,5,227000,1.13
20220408,6721,9,17,1230863,6.15
20220408,6721,10,13,1799574,8.99
20220408,6721,11,8,2327490,11.63
20220408,6721,12,3,1579000,7.89
20220408,6721,13,4,2884668,14.42
20220408,6721,14,0,0,0.00
20220408,6721,15,2,8022428,40.11
20220408,6721,16,0,0,0.00
20220408,6721,17,552,20000000,100.00
20220408,6723,1,45,5739,0.02
20220408,6723,2,252,509151,2.48
20220408,6723,3,53,427488,2.08
20220408,6723,4,17,211707,1.03
20220408,6723,5,11,200520,0.97
20220408,6723,6,16,417132,2.03
20220408,6723,7,13,452780,2.20
20220408,6723,8,5,218138,1.06
20220408,6723,9,20,1493389,7.28
20220408,6723,10,9,1292662,6.30
20220408,6723,11,6,1872124,9.13
20220408,6723,12,2,1106103,5.39
20220408,6723,13,0,0,0.00
20220408,6723,14,2,1728742,8.43
20220408,6723,15,2,10564325,51.53
20220408,6723,16,0,0,0.00
20220408,6723,17,453,20500000,100.00
20220408,6724,1,292,63655,0.13
20220408,6724,2,1396,2800839,6.06
20220408,6724,3,180,1398635,3.02
20220408,6724,4,44,584833,1.26
20220408,6724,5,37,691909,1.49
20220408,6724,6,24,600065,1.29
20220408,6724,7,17,596595,1.29
20220408,6724,8,8,382000,0.82
20220408,6724,9,19,1287781,2.78
20220408,6724,10,4,536001,1.16
20220408,6724,11,1,245000,0.53
20220408,6724,12,1,461038,0.99
20220408,6724,13,2,1337246,2.89
20220408,6724,14,1,956117,2.06
20220408,6724,15,10,34248286,74.14
20220408,6724,16,0,0,0.00
20220408,6724,17,2036,46190000,100.00
20220408,6726,1,0,0,0.00
20220408,6726,2,0,0,0.00
20220408,6726,3,0,0,0.00
20220408,6726,4,0,0,0.00
20220408,6726,5,0,0,0.00
20220408,6726,6,0,0,0.00
20220408,6726,7,0,0,0.00
20220408,6726,8,0,0,0.00
20220408,6726,9,0,0,0.00
20220408,6726,10,0,0,0.00
20220408,6726,11,0,0,0.00
20220408,6726,12,0,0,0.00
20220408,6726,13,0,0,0.00
20220408,6726,14,0,0,0.00
20220408,6726,15,1,18600000,100.00
20220408,6726,16,0,0,0.00
20220408,6726,17,1,18600000,100.00
20220408,6727,1,1506,49261,0.21
20220408,6727,2,1898,3641385,16.08
20220408,6727,3,235,1844494,8.14
20220408,6727,4,75,992768,4.38
20220408,6727,5,48,881529,3.89
20220408,6727,6,49,1272306,5.61
20220408,6727,7,11,393000,1.73
20220408,6727,8,21,972331,4.29
20220408,6727,9,41,3093119,13.66
20220408,6727,10,15,1896891,8.37
20220408,6727,11,10,3148151,13.90
20220408,6727,12,3,1362638,6.01
20220408,6727,13,2,1453157,6.41
20220408,6727,14,0,0,0.00
20220408,6727,15,1,1638272,7.23
20220408,6727,16,0,0,0.00
20220408,6727,17,3915,22639302,100.00
20220408,6728,1,328,25489,0.11
20220408,6728,2,562,991252,4.30
20220408,6728,3,65,496539,2.15
20220408,6728,4,31,391400,1.70
20220408,6728,5,15,273270,1.18
20220408,6728,6,18,463478,2.01
20220408,6728,7,8,297200,1.29
20220408,6728,8,3,138000,0.60
20220408,6728,9,11,833500,3.62
20220408,6728,10,4,615000,2.67
20220408,6728,11,6,1736000,7.54
20220408,6728,12,3,1353773,5.88
20220408,6728,13,0,0,0.00
20220408,6728,14,1,900000,3.91
20220408,6728,15,7,14485099,62.97
20220408,6728,16,0,0,0.00
20220408,6728,17,1062,23000000,100.00
20220408,6729,1,72,12897,0.05
20220408,6729,2,306,657162,2.61
20220408,6729,3,66,560343,2.22
20220408,6729,4,29,373615,1.48
20220408,6729,5,29,533361,2.11
20220408,6729,6,28,702227,2.79
20220408,6729,7,15,551922,2.19
20220408,6729,8,6,277396,1.10
20220408,6729,9,27,1975366,7.85
20220408,6729,10,12,1800476,7.15
20220408,6729,11,11,3180674,12.64
20220408,6729,12,5,2413292,9.59
20220408,6729,13,0,0,0.00
20220408,6729,14,1,995000,3.95
20220408,6729,15,5,11127547,44.22
20220408,6729,16,0,0,0.00
20220408,6729,17,612,25161278,100.00
20220408,6730,1,105,30139,0.09
20220408,6730,2,186,385788,1.20
20220408,6730,3,36,253894,0.79
20220408,6730,4,19,245515,0.76
20220408,6730,5,8,141850,0.44
20220408,6730,6,6,152178,0.47
20220408,6730,7,8,275483,0.86
20220408,6730,8,2,83050,0.25
20220408,6730,9,10,651631,2.03
20220408,6730,10,5,710274,2.21
20220408,6730,11,10,2645226,8.26
20220408,6730,12,3,1563387,4.88
20220408,6730,13,2,1408090,4.40
20220408,6730,14,1,956216,2.98
20220408,6730,15,13,22498047,70.30
20220408,6730,16,0,0,0.00
20220408,6730,17,414,32000768,100.00
20220408,6731,1,29,1956,0.00
20220408,6731,2,170,363200,0.86
20220408,6731,3,33,247001,0.58
20220408,6731,4,16,205000,0.48
20220408,6731,5,8,149000,0.35
20220408,6731,6,12,305000,0.72
20220408,6731,7,8,284886,0.67
20220408,6731,8,5,231710,0.55
20220408,6731,9,12,837656,1.99
20220408,6731,10,4,525245,1.25
20220408,6731,11,4,1047000,2.49
20220408,6731,12,3,1322000,3.15
20220408,6731,13,2,1258361,2.99
20220408,6731,14,0,0,0.00
20220408,6731,15,9,35186904,83.84
20220408,6731,16,0,0,0.00
20220408,6731,17,315,41964919,100.00
20220408,6732,1,2753,411040,0.84
20220408,6732,2,3077,5471203,11.18
20220408,6732,3,226,1677924,3.43
20220408,6732,4,78,982172,2.00
20220408,6732,5,35,611293,1.24
20220408,6732,6,43,1096215,2.24
20220408,6732,7,25,883691,1.80
20220408,6732,8,15,677572,1.38
20220408,6732,9,30,2095007,4.28
20220408,6732,10,16,2137532,4.37
20220408,6732,11,9,2612806,5.34
20220408,6732,12,2,862209,1.76
20220408,6732,13,1,689343,1.40
20220408,6732,14,1,968000,1.97
20220408,6732,15,5,27736611,56.70
20220408,6732,16,0,0,0.00
20220408,6732,17,6316,48912618,100.00
20220408,6733,1,189,31647,0.03
20220408,6733,2,3249,6680284,6.48
20220408,6733,3,535,4355057,4.22
20220408,6733,4,183,2381983,2.31
20220408,6733,5,136,2573000,2.49
20220408,6733,6,115,2913375,2.82
20220408,6733,7,54,1932982,1.87
20220408,6733,8,42,1975597,1.91
20220408,6733,9,75,5312984,5.15
20220408,6733,10,38,5150168,4.99
20220408,6733,11,20,5820398,5.64
20220408,6733,12,8,4138782,4.01
20220408,6733,13,4,2802000,2.71
20220408,6733,14,3,2485362,2.41
20220408,6733,15,12,54522407,52.89
20220408,6733,16,0,0,0.00
20220408,6733,17,4663,103076026,100.00
20220408,6734,1,85,16312,0.03
20220408,6734,2,915,1987049,3.79
20220408,6734,3,185,1500875,2.86
20220408,6734,4,52,660229,1.26
20220408,6734,5,58,1105561,2.11
20220408,6734,6,50,1310067,2.50
20220408,6734,7,24,826500,1.57
20220408,6734,8,17,803118,1.53
20220408,6734,9,46,3346384,6.38
20220408,6734,10,26,3725195,7.10
20220408,6734,11,13,3642550,6.95
20220408,6734,12,1,454500,0.86
20220408,6734,13,1,654000,1.24
20220408,6734,14,2,1958440,3.73
20220408,6734,15,12,30405130,58.02
20220408,6734,16,0,0,0.00
20220408,6734,17,1487,52395910,100.00
20220408,6735,1,122,19653,0.05
20220408,6735,2,353,659378,1.87
20220408,6735,3,68,522251,1.48
20220408,6735,4,30,383577,1.08
20220408,6735,5,19,337045,0.95
20220408,6735,6,24,607862,1.72
20220408,6735,7,12,413557,1.17
20220408,6735,8,12,528490,1.50
20220408,6735,9,28,1993880,5.66
20220408,6735,10,17,2383281,6.77
20220408,6735,11,15,3823578,10.86
20220408,6735,12,11,5372251,15.26
20220408,6735,13,3,1903722,5.40
20220408,6735,14,2,1777996,5.05
20220408,6735,15,6,14473479,41.11
20220408,6735,16,0,0,0.00
20220408,6735,17,722,35200000,100.00
20220408,6736,1,92,19552,0.15
20220408,6736,2,590,1299667,10.35
20220408,6736,3,137,1077211,8.57
20220408,6736,4,53,672605,5.35
20220408,6736,5,33,629000,5.00
20220408,6736,6,26,688850,5.48
20220408,6736,7,13,460500,3.66
20220408,6736,8,8,370222,2.94
20220408,6736,9,14,1035390,8.24
20220408,6736,10,3,340000,2.70
20220408,6736,11,0,0,0.00
20220408,6736,12,0,0,0.00
20220408,6736,13,0,0,0.00
20220408,6736,14,0,0,0.00
20220408,6736,15,2,5962003,47.48
20220408,6736,16,0,0,0.00
20220408,6736,17,971,12555000,100.00
20220408,6737,1,209,44400,0.07
20220408,6737,2,1022,2148402,3.57
20220408,6737,3,154,1232621,2.05
20220408,6737,4,52,642032,1.06
20220408,6737,5,42,763300,1.27
20220408,6737,6,34,899580,1.49
20220408,6737,7,18,628570,1.04
20220408,6737,8,11,502866,0.83
20220408,6737,9,16,1158650,1.92
20220408,6737,10,9,1247046,2.07
20220408,6737,11,5,1459647,2.43
20220408,6737,12,2,978406,1.62
20220408,6737,13,1,674316,1.12
20220408,6737,14,3,2822007,4.69
20220408,6737,15,19,44848557,74.68
20220408,6737,16,0,0,0.00
20220408,6737,17,1597,60050400,100.00
20220408,6738,1,58,11862,0.05
20220408,6738,2,250,509018,2.25
20220408,6738,3,57,468417,2.07
20220408,6738,4,27,349370,1.54
20220408,6738,5,23,412416,1.82
